

  ==================================================
  ENTER THE SHUFFLED COMPLEX EVOLUTION GLOBAL SEARCH
  ==================================================


*** PRINT THE INITIAL POINT AND ITS CRITERION VALUE ***

 CRITERION    X1      X2      X3      X4      X5      X6      X7      X8      X9
   1.617   0.477   1.055   0.113 334.010 440.189   0.174  45.176  12.035   0.718   4.979
   1.618   0.369   0.902   0.143 398.5591208.296   0.096 147.923  11.475   1.240   4.254
   1.618   0.426   0.955   0.279 329.146 700.376   0.135 165.429  16.373   0.876   4.947
   1.619   0.345   0.950   0.102 216.1402680.270   0.139 873.853  19.489   0.864   4.909
   1.620   0.291   0.946   0.137 371.5503225.733   0.169 664.618   9.297   1.167   4.355
   1.620   0.344   0.961   0.166 346.3361634.429   0.107 364.948  10.034   0.760   4.361
   1.621   0.286   0.862   0.121 253.2051629.807   0.110 865.684  11.079   1.141   4.631
   1.621   0.403   0.960   0.180 411.8651805.581   0.152 392.779  17.832   1.037   4.238
   1.621   0.324   0.857   0.198 264.5872865.001   0.238 491.739  11.891   1.061   4.267
   1.621   0.366   0.852   0.208 251.2111358.967   0.179 312.675  14.772   1.037   4.385
   1.622   0.367   0.844   0.206 275.1411241.393   0.218 536.539  13.020   0.903   4.655
   1.622   0.336   0.839   0.200 225.8522109.198   0.229 543.707  12.183   0.979   4.806
   1.622   0.378   0.857   0.188 312.3981782.156   0.206 401.680  15.388   1.119   4.456
   1.622   0.432   0.876   0.102 296.9221054.456   0.141 220.023  17.232   0.622   4.788
   1.622   0.357   0.895   0.279 285.3891300.704   0.138 339.386  14.216   0.923   4.619
   1.623   0.323   0.838   0.178 264.2852752.018   0.065 296.580  18.374   1.045   4.890
   1.623   0.354   0.894   0.152 277.6411576.849   0.138 326.024  14.994   1.121   4.246
   1.623   0.320   0.980   0.110 293.9023101.708   0.165 751.227  15.720   1.060   4.657
   1.623   0.350   0.844   0.060 152.658 735.197   0.095 132.831  12.521   0.706   4.103
   1.624   0.431   0.921   0.144 185.711 667.967   0.141  23.922  19.038   0.742   4.293
   1.624   0.527   1.027   0.208 498.7201031.271   0.173  17.319  18.452   0.461   4.523
   1.625   0.348   1.022   0.167 333.3452309.119   0.049 450.815  14.591   0.781   4.916
   1.626   0.345   0.894   0.338 280.0321513.231   0.137 301.397  13.425   0.727   4.434
   1.626   0.372   0.971   0.141 375.6341564.117   0.139 443.053  14.395   1.176   4.351
   1.628   0.372   0.980   0.139 366.2241008.685   0.096 398.718  14.333   1.181   4.485
   1.628   0.348   0.862   0.135 280.3151914.722   0.138 297.144  15.253   1.094   4.078
   1.629   0.322   0.923   0.162 311.7002715.610   0.112 363.546  14.650   1.215   4.425
   1.629   0.361   0.889   0.211 311.2001331.940   0.131 282.195  14.447   1.110   4.338
   1.630   0.366   1.044   0.060 383.4002006.126   0.117 520.700  12.557   1.078   4.781
   1.631   0.350   0.849   0.156 308.626 749.350   0.110 457.868  13.022   0.897   4.502
   1.631   0.293   0.836   0.282 260.5272360.180   0.156 590.434  13.526   0.775   4.246
   1.633   0.362   0.944   0.169 302.8461953.987   0.143 396.889  11.731   0.616   4.812
   1.634   0.360   1.038   0.256 443.0493870.835   0.033 117.183  12.397   0.680   4.531
   1.635   0.328   0.879   0.271 333.2662008.814   0.129 380.459  12.918   0.867   4.228
   1.636   0.479   0.926   0.088 414.935 679.101   0.225 138.751  12.977   0.665   4.085
   1.636   0.294   0.903   0.164 297.3351922.744   0.157 703.072  11.227   1.234   4.352
   1.637   0.344   0.826   0.173 247.9711886.060   0.214 378.787  12.669   1.340   4.561
   1.638   0.388   1.060   0.142 356.2681643.024   0.076 303.288  14.853   0.724   4.631
   1.639   0.352   0.906   0.186 235.581 926.164   0.175 492.366  12.881   1.058   4.573
   1.641   0.327   0.871   0.228 343.7051640.752   0.109 398.635  13.248   1.127   4.327
   1.641   0.287   0.881   0.179 337.8072591.929   0.057 298.391   8.932   0.978   4.405
   1.644   0.378   0.869   0.208 374.0471372.293   0.125 262.992  15.150   0.989   4.195
   1.645   0.299   0.861   0.171 298.5942463.528   0.172 517.302  11.099   1.105   3.962
   1.645   0.287   0.817   0.216 259.7351411.904   0.106 612.139  13.193   1.071   4.412
   1.645   0.335   0.926   0.136 339.7811033.225   0.059 286.074  12.106   1.261   4.129
   1.648   0.285   0.839   0.102 320.035 583.185   0.029 929.248   8.489   1.774   4.478
   1.648   0.298   0.909   0.187 314.4952204.916   0.079 487.512  14.646   1.317   4.479
   1.649   0.409   1.004   0.125 481.0301715.684   0.085 253.667  17.837   1.335   4.311
   1.649   0.318   0.849   0.239 324.1501843.900   0.117 388.151  12.998   1.093   4.298
   1.653   0.333   0.830   0.054 294.6211123.235   0.177 679.174  10.027   0.903   4.347
   1.653   0.402   0.974   0.060 253.590 549.400   0.102 130.191  10.266   0.468   4.594
   1.654   0.298   0.878   0.296 345.3912086.769   0.133 564.286  11.747   1.032   4.366
   1.657   0.352   0.888   0.341 312.272 982.313   0.149 513.199  15.943   1.012   4.535
   1.659   0.351   0.807   0.062 267.479 259.433   0.145 451.123  11.452   1.032   4.066
   1.661   0.342   0.850   0.289 329.5341228.255   0.120 330.246  14.106   1.146   4.431
   1.663   0.281   0.770   0.189 197.5542377.991   0.152 384.381  10.375   1.028   4.493
   1.669   0.319   0.950   0.381 369.2331869.316   0.133 634.480  13.687   0.714   4.298
   1.670   0.379   0.894   0.133 337.8151155.659   0.180 636.244  14.474   0.427   3.877
   1.672   0.324   0.889   0.172 242.2821965.641   0.135 598.033  13.052   0.478   4.638
   1.677   0.413   1.069   0.228 430.902 711.391   0.037 461.831  17.110   0.782   4.467
   1.680   0.358   0.810   0.280 316.1341559.524   0.140 392.646  16.896   0.960   4.642
   1.683   0.401   0.911   0.124 150.390 322.525   0.150 230.098  14.712   0.809   4.984
   1.685   0.476   0.971   0.117 463.840 822.374   0.197  77.262  11.049   0.470   3.967
   1.686   0.396   0.933   0.248 369.9702128.230   0.189  90.177  13.736   1.232   4.337
   1.687   0.373   1.029   0.221 289.2111321.883   0.042 440.005  17.555   0.795   4.841
   1.693   0.273   0.884   0.158 251.4192253.039   0.105 522.665  13.055   1.245   3.970
   1.694   0.282   0.818   0.356 266.4691207.189   0.096 360.379  11.407   1.187   4.304
   1.700   0.279   0.802   0.259 318.9281600.874   0.087 541.603  11.713   0.970   4.202
   1.798   0.288   0.778   0.228 380.8533204.281   0.110 479.508  14.575   0.944   3.939
   1.845   0.288   0.882   0.439 346.2311607.409   0.103 281.411  11.083   1.159   3.776
   1.953   0.366   1.033   0.165 323.5171587.727   0.136 402.013  17.006   1.550   4.260
   1.996   0.243   0.645   0.118 165.115 902.584   0.077 633.646   6.698   0.672   3.930
    5  1548      10   1.476   1.845   0.420   1.025   0.054 257.0371269.705   0.065   2.630  14.406   0.308   4.539

 POPULATION AT LOOP   5
 ----------------------
   1.476   0.420   1.025   0.054 257.0371269.705   0.065   2.630  14.406   0.308   4.539
   1.500   0.451   1.051   0.083 334.4441746.241   0.093   8.104  16.656   0.325   4.559
   1.529   0.464   0.973   0.069 316.023 625.875   0.168  18.081  12.535   0.573   4.559
   1.533   0.465   0.911   0.063 228.796 204.300   0.156  52.971  16.418   0.577   4.742
   1.535   0.349   1.001   0.078 330.5413023.464   0.051   4.417   7.998   0.427   4.281
   1.544   0.495   0.983   0.093 334.996 956.984   0.237 286.797  18.547   0.528   4.463
   1.544   0.482   0.996   0.106 356.441 703.764   0.172 131.256  17.031   0.680   4.568
   1.547   0.383   0.972   0.054 365.8282143.743   0.120 460.437  16.453   0.901   4.543
   1.548   0.398   0.933   0.123 239.9251223.462   0.150 402.801  18.513   0.485   4.044
   1.549   0.492   1.003   0.055 331.6711491.610   0.197 146.785  18.243   0.549   4.810
   1.551   0.394   0.988   0.057 311.0401859.336   0.085 216.686  16.458   0.702   4.392
   1.551   0.398   0.940   0.087 278.6711741.885   0.154 179.674  13.423   0.630   4.334
   1.552   0.377   0.950   0.093 294.8821761.162   0.132 602.766  18.002   0.626   4.573
   1.553   0.436   0.938   0.138 255.1661364.214   0.208 240.325  15.936   0.590   4.646
   1.553   0.425   0.961   0.062 331.7641103.255   0.210 415.305  14.186   0.883   4.364
   1.553   0.429   0.969   0.085 306.9351670.793   0.165 445.401  18.890   0.609   4.827
   1.555   0.429   0.943   0.100 283.872 909.137   0.146 222.809  15.392   0.642   4.737
   1.555   0.435   0.916   0.135 298.793 857.302   0.174 258.556  16.745   0.741   4.558
   1.555   0.417   0.912   0.100 292.0351125.665   0.125 147.727  15.598   0.766   4.710
   1.556   0.454   0.968   0.083 386.881 790.166   0.133 273.475  17.576   0.770   4.585
   1.556   0.485   1.008   0.075 300.1541519.390   0.209 207.216  19.199   0.418   4.548
   1.557   0.441   0.877   0.106 250.926 659.901   0.176  14.463  14.486   0.719   4.451
   1.557   0.385   0.926   0.094 312.6101425.838   0.165 518.431  14.911   0.835   4.576
   1.557   0.453   1.011   0.094 347.2301049.525   0.167 277.168  16.550   0.703   4.583
   1.558   0.452   0.970   0.114 351.1041482.484   0.143 188.511  18.019   0.604   4.708
   1.558   0.432   0.972   0.092 390.1791307.501   0.139 348.780  18.036   0.956   4.558
   1.558   0.459   0.976   0.073 260.7851439.159   0.195 299.493  19.432   0.400   4.507
   1.558   0.426   0.972   0.087 373.331 911.112   0.099 124.757  13.317   0.746   4.624
   1.558   0.426   0.908   0.129 292.389 749.783   0.120  56.099  14.679   0.689   4.654
   1.559   0.382   0.909   0.116 285.5401631.453   0.119 383.383  17.448   0.762   4.620
   1.559   0.461   0.976   0.106 365.278 833.568   0.166 148.893  14.867   0.626   4.459
   1.559   0.419   1.021   0.070 387.3731575.482   0.102 466.477  19.168   0.654   4.431
   1.559   0.426   0.919   0.135 314.8441351.665   0.175 293.369  17.008   0.712   4.503
   1.559   0.422   0.965   0.121 362.0181215.120   0.134 295.793  16.856   0.870   4.499
   1.559   0.396   0.982   0.102 304.9491289.937   0.114 432.917  16.962   0.717   4.643
   1.559   0.419   0.943   0.163 300.148 869.751   0.123 151.438  15.377   0.738   4.714
   1.560   0.400   0.936   0.155 292.6801012.983   0.147 372.257  16.036   0.707   4.464
   1.560   0.377   1.011   0.119 297.0302207.807   0.060  24.499  11.766   0.609   4.824
   1.560   0.387   0.935   0.063 268.4911771.703   0.049 193.435  18.433   0.973   4.693
   1.560   0.462   0.993   0.060 386.930 780.324   0.144 161.982  16.328   0.762   4.239
   1.560   0.353   0.931   0.064 347.2582463.918   0.179 692.352  14.875   0.854   4.280
   1.561   0.413   0.902   0.106 264.3561196.370   0.156 206.670  14.992   0.668   4.610
   1.561   0.456   0.906   0.072 322.420 963.817   0.191 163.203  16.158   0.959   4.742
   1.561   0.415   0.954   0.154 343.7811473.421   0.140 205.617  15.023   0.729   4.592
   1.561   0.418   0.927   0.128 340.031 944.973   0.162 448.897  17.514   0.829   4.515
   1.561   0.476   0.971   0.109 229.9061103.696   0.240 247.875  19.158   0.539   4.626
   1.561   0.410   0.956   0.144 359.9011386.793   0.170 505.131  17.003   0.851   4.584
   1.562   0.424   0.949   0.133 371.4851285.588   0.146 322.280  16.798   0.818   4.565
   1.562   0.404   0.891   0.128 210.147 743.782   0.115 101.370  16.210   0.693   4.521
   1.563   0.434   0.955   0.072 382.2681416.547   0.202 354.025  15.510   1.048   4.401
   1.564   0.542   1.057   0.060 372.9811203.487   0.232 110.213  19.890   0.475   4.647
   1.564   0.493   1.020   0.143 384.506 264.959   0.101  37.115  17.690   0.524   4.938
   1.564   0.437   0.972   0.098 332.937 301.909   0.137 400.862  16.150   0.606   4.600
   1.564   0.407   0.971   0.178 308.5661746.935   0.155 297.456  16.865   0.678   4.514
   1.565   0.383   0.892   0.136 264.2681427.687   0.156 504.440  18.413   0.810   4.560
   1.565   0.392   0.927   0.162 307.8321595.529   0.136 339.873  16.198   0.721   4.634
   1.565   0.389   0.919   0.139 311.8751768.666   0.153 344.604  15.214   0.800   4.626
   1.565   0.415   0.976   0.117 345.2961419.358   0.134 227.846  14.128   0.630   4.500
   1.565   0.450   0.993   0.095 389.8532099.388   0.190 389.481  18.016   0.646   4.761
   1.565   0.395   0.973   0.122 344.8511776.223   0.168 437.835  14.980   0.858   4.504
   1.566   0.407   0.971   0.077 317.7821582.511   0.104 266.852  16.196   0.535   4.459
   1.566   0.429   0.985   0.125 298.1181929.556   0.197 224.583  16.423   0.716   4.399
   1.566   0.402   0.934   0.180 294.8221063.891   0.123 171.743  14.686   0.724   4.582
   1.566   0.430   0.985   0.106 332.561 817.369   0.116  15.556  13.528   0.800   4.337
   1.566   0.350   0.952   0.114 274.0982121.069   0.133 635.690  17.100   0.783   4.679
   1.566   0.493   1.029   0.052 403.464 686.044   0.166  68.236  13.685   0.573   4.582
   1.566   0.368   0.937   0.136 317.8141844.823   0.105 297.962  14.408   0.737   4.443
   1.566   0.422   0.992   0.125 309.051 853.567   0.090 114.403  14.500   0.547   4.647
   1.566   0.405   0.991   0.086 340.2061335.576   0.126 427.098  15.438   0.640   4.619
   1.566   0.407   0.959   0.153 344.0551340.922   0.134 223.797  14.811   0.824   4.488
   1.566   0.382   0.949   0.102 331.4831762.025   0.123 198.866  12.751   1.006   4.622
   1.567   0.377   0.937   0.151 326.8771835.966   0.131 360.158  14.966   0.730   4.434
   1.567   0.408   0.992   0.137 345.2311764.065   0.147 418.096  16.577   0.609   4.589
   1.567   0.396   0.969   0.116 335.7791382.835   0.126 262.303  13.174   0.689   4.433
   1.567   0.376   0.967   0.137 363.8291440.769   0.100 483.404  15.842   0.753   4.431
   1.568   0.399   0.954   0.171 331.8801518.922   0.143 303.117  14.877   0.735   4.579
   1.568   0.408   0.988   0.128 265.505 801.887   0.088 347.521  19.686   0.510   4.260
   1.568   0.400   0.942   0.135 344.4172011.837   0.169 449.655  16.520   0.651   4.523
   1.568   0.401   0.924   0.115 325.2731579.940   0.127 272.842  17.639   1.042   4.617
   1.568   0.363   0.919   0.064 300.8781996.825   0.105 572.461  17.926   0.649   4.563
   1.568   0.479   1.047   0.064 348.241 690.363   0.136 207.085  18.703   0.632   4.607
   1.569   0.399   0.953   0.172 308.5271431.031   0.146 313.384  15.266   0.739   4.660
   1.569   0.472   0.974   0.100 309.350 545.233   0.218 324.740  15.907   0.485   4.572
   1.569   0.412   0.984   0.054 228.426 625.847   0.058  69.185  14.424   0.522   4.678
   1.569   0.427   0.962   0.130 372.934 557.679   0.131 493.430  18.260   0.646   4.361
   1.569   0.419   0.880   0.155 237.2951217.778   0.192 234.775  17.864   0.788   4.468
   1.569   0.430   0.978   0.081 273.4691126.165   0.191 466.149  17.535   0.779   4.812
   1.569   0.459   0.953   0.113 319.266 875.260   0.234 322.855  16.362   1.025   4.842
   1.569   0.409   0.989   0.151 301.1861715.706   0.163 532.449  18.801   0.587   4.729
   1.569   0.402   0.942   0.140 271.3431073.389   0.129 330.981  16.921   0.816   4.833
   1.569   0.445   1.035   0.074 460.7201256.534   0.155 667.033  18.951   0.886   4.847
   1.569   0.384   0.918   0.153 306.2231425.042   0.156 418.002  14.898   0.774   4.573
   1.570   0.437   0.987   0.129 283.705 949.657   0.154 185.674  15.291   0.609   4.716
   1.570   0.383   0.892   0.090 293.5361672.443   0.152 320.910  15.442   0.976   4.434
   1.570   0.371   0.939   0.121 343.1571192.633   0.118 474.861  14.503   1.008   4.608
   1.570   0.377   0.947   0.153 354.4001503.211   0.129 488.377  15.134   0.790   4.493
   1.570   0.363   0.926   0.159 304.4531842.332   0.130 393.142  14.707   0.734   4.431
   1.571   0.390   0.908   0.123 302.3021085.324   0.122 304.278  14.509   0.818   4.706
   1.571   0.385   0.922   0.112 360.3571576.305   0.114 304.811  14.939   0.946   4.484
   1.571   0.391   0.922   0.165 327.0391543.011   0.140 310.450  15.187   0.804   4.575
   1.571   0.391   0.935   0.130 308.956 991.403   0.140 282.766  13.034   0.688   4.185
   1.571   0.399   0.917   0.063 264.0491618.443   0.219 301.700  12.770   1.004   4.473
   1.571   0.388   0.934   0.157 314.5941050.070   0.106 209.767  13.818   0.858   4.595
   1.571   0.523   1.056   0.085 286.981 116.119   0.174  39.075  18.846   0.426   4.760
   1.572   0.374   0.926   0.165 341.7742796.225   0.111 159.015  16.311   0.771   4.381
   1.572   0.408   0.954   0.092 366.811 993.023   0.128 410.415  17.302   1.115   4.508
   1.572   0.382   0.953   0.119 374.6921641.820   0.138 472.057  14.441   0.758   4.340
   1.572   0.396   0.986   0.165 362.1611668.794   0.134 416.892  16.465   0.754   4.455
   1.573   0.360   0.936   0.085 329.4532405.520   0.092 504.440  18.587   0.615   4.225
   1.573   0.432   0.919   0.131 333.3161125.544   0.163 227.584  15.749   0.678   4.498
   1.573   0.451   0.974   0.108 378.7851715.648   0.167 194.859  16.387   0.586   4.535
   1.573   0.348   0.965   0.127 277.1582477.363   0.104 455.961  16.068   0.593   4.514
   1.574   0.429   0.941   0.104 421.5361858.806   0.160 220.043  15.497   1.069   4.671
   1.574   0.447   1.005   0.098 327.449 538.208   0.222 446.516  13.940   0.648   4.401
   1.574   0.373   0.920   0.143 304.1131662.772   0.156 341.309  13.033   0.876   4.532
   1.574   0.395   0.901   0.122 314.6021008.882   0.146 262.831  13.644   0.887   4.410
   1.574   0.415   0.930   0.092 346.350 987.556   0.131 214.353  15.997   1.010   4.286
   1.575   0.352   0.935   0.144 305.7561478.480   0.093 471.673  14.600   0.775   4.664
   1.575   0.372   0.907   0.136 296.7041514.089   0.128 321.739  15.081   0.945   4.478
   1.575   0.403   0.945   0.177 369.0791377.923   0.129 344.696  16.029   0.743   4.520
   1.575   0.388   0.943   0.116 297.6071571.535   0.119 290.802  14.776   0.535   4.353
   1.575   0.439   0.943   0.111 376.1051065.022   0.179 226.246  14.075   0.716   4.296
   1.575   0.476   0.905   0.069 360.159 998.597   0.182 176.816  19.633   1.025   4.750
   1.575   0.418   1.049   0.069 402.1331837.633   0.080 345.927  18.410   0.801   4.641
   1.576   0.400   0.940   0.081 436.321 546.962   0.059 308.434  13.474   1.109   4.669
   1.576   0.357   0.951   0.126 290.403 954.507   0.116 623.402  14.570   0.752   4.572
   1.576   0.363   0.949   0.118 309.7581790.288   0.092 229.654  13.838   0.967   4.558
   1.576   0.373   0.937   0.162 319.5351596.436   0.131 291.905  13.141   0.808   4.439
   1.576   0.393   0.947   0.179 289.3401500.910   0.163 372.978  16.290   0.791   4.504
   1.576   0.365   0.921   0.169 319.6841561.568   0.132 438.688  14.707   0.829   4.490
   1.576   0.400   0.922   0.165 311.4581124.199   0.146 273.099  15.511   0.909   4.479
   1.577   0.430   0.955   0.054 263.832 608.103   0.168 249.768  13.587   0.891   4.972
   1.577   0.387   0.903   0.093 342.1641111.194   0.111 252.259  14.490   1.094   4.455
   1.578   0.458   0.979   0.107 399.3651243.200   0.204 523.716  17.470   0.687   4.878
   1.578   0.510   0.958   0.098 396.580 146.761   0.204 351.905  19.967   0.681   4.693
   1.578   0.397   0.977   0.160 388.9151528.316   0.125 450.094  15.682   0.676   4.532
   1.578   0.390   0.943   0.073 303.7061385.018   0.131 200.707  13.765   1.101   4.514
   1.578   0.389   0.933   0.142 335.4821344.926   0.157 483.488  15.182   0.610   4.199
   1.578   0.450   0.916   0.127 371.406  93.197   0.176 324.078  16.113   0.957   4.484
   1.580   0.450   0.983   0.122 346.076 947.850   0.225 216.288  12.705   0.945   4.582
   1.580   0.419   0.966   0.123 281.536 624.814   0.124 269.627  14.858   0.573   4.743
   1.580   0.385   0.945   0.175 369.4441134.257   0.113 383.078  14.332   0.827   4.551
   1.580   0.469   0.950   0.084 369.456 800.874   0.155 246.889  17.915   0.627   4.644
   1.580   0.368   0.942   0.174 335.0341739.757   0.145 401.293  13.560   0.769   4.327
   1.580   0.360   0.972   0.153 324.9511942.113   0.101 395.132  14.493   0.808   4.695
   1.580   0.461   1.039   0.074 311.738 944.306   0.174 336.649  18.336   0.487   4.298
   1.581   0.380   0.959   0.152 353.3871544.462   0.141 449.848  15.208   0.939   4.453
   1.581   0.463   1.026   0.054 426.762 534.002   0.154 230.991  14.376   0.940   4.358
   1.581   0.387   0.928   0.147 303.4611246.375   0.140 320.343  15.508   0.936   4.387
   1.581   0.372   0.912   0.158 313.2531958.262   0.184 366.111  13.121   0.920   4.418
   1.582   0.383   0.962   0.139 347.1561302.934   0.114 373.974  15.293   0.985   4.520
   1.583   0.384   0.991   0.070 357.2892185.892   0.089  45.672   9.942   0.555   4.367
   1.583   0.425   0.938   0.105 420.057 696.895   0.174 682.076  17.831   0.889   4.475
   1.584   0.451   0.922   0.154 288.252 618.233   0.167 172.671  16.142   0.487   4.657
   1.584   0.405   0.956   0.227 338.482 701.477   0.102  31.793  11.016   0.509   4.405
   1.584   0.379   0.921   0.129 364.2011361.302   0.109 218.323  13.069   1.024   4.359
   1.585   0.440   1.023   0.139 329.981 657.548   0.110 176.448  15.652   0.504   4.538
   1.585   0.416   0.931   0.123 231.0601766.281   0.237 215.627  15.242   0.728   4.105
   1.585   0.411   0.915   0.122 335.5101342.232   0.139 331.828  16.220   0.677   4.604
   1.585   0.346   0.883   0.132 302.1601646.913   0.107 529.882  16.097   0.852   4.521
   1.586   0.439   1.063   0.074 434.148 561.804   0.071 408.672  17.499   0.707   4.496
   1.587   0.362   0.911   0.196 318.1042024.074   0.131 280.418  14.240   0.869   4.469
   1.587   0.413   0.903   0.099 316.666 496.160   0.168 284.427  14.433   0.935   4.086
   1.587   0.401   0.998   0.206 242.0141711.075   0.116  36.681  14.853   0.492   4.629
   1.588   0.461   1.049   0.150 394.0201544.376   0.176 338.008  18.243   0.513   4.413
   1.589   0.521   0.917   0.119 346.418 163.818   0.222  97.793  18.300   0.664   4.838
   1.590   0.464   1.021   0.176 458.108 164.436   0.062  64.067  15.745   0.627   4.497
   1.592   0.433   1.055   0.121 473.4241401.006   0.083 343.419  16.827   0.824   4.765
   1.592   0.373   0.913   0.215 285.7321424.249   0.147 332.406  15.226   0.825   4.373
   1.594   0.401   1.015   0.185 410.3471590.745   0.115 512.002  18.439   0.612   4.164
   1.594   0.356   0.887   0.064 230.2381009.535   0.197 715.923  14.765   1.117   4.610
   1.595   0.361   0.873   0.116 291.866 909.072   0.132 408.941  13.005   0.881   4.278
   1.595   0.393   0.987   0.176 419.0851800.516   0.136 839.814  17.260   0.651   4.719
   1.599   0.368   0.894   0.157 301.3311818.941   0.183 356.379  13.752   1.016   4.260
   1.602   0.375   0.879   0.209 318.8851541.616   0.133 347.472  15.992   0.854   4.607
   1.603   0.367   0.985   0.136 293.3081938.332   0.133 267.498  12.047   0.647   4.280
   1.603   0.371   0.860   0.189 280.4601425.158   0.172 541.613  17.277   0.676   4.242
   1.606   0.432   0.929   0.178 289.932 578.283   0.185 114.120  14.844   0.959   4.329
   1.611   0.381   0.932   0.208 338.3441878.792   0.158 234.578  14.050   1.012   4.420
   1.611   0.384   0.939   0.251 264.6381633.457   0.161 181.611  15.547   0.649   3.986
   1.616   0.353   0.905   0.269 328.8431880.225   0.155 391.292  12.652   0.772   4.536
   1.621   0.397   0.915   0.092 305.3031028.325   0.110 332.416  14.333   0.558   4.700
   1.629   0.381   0.934   0.155 346.4181530.591   0.120  60.709  11.254   0.699   3.695
   1.646   0.484   0.987   0.121 330.962 464.119   0.224 331.207  15.887   0.332   4.489
   1.661   0.342   0.850   0.289 329.5341228.255   0.120 330.246  14.106   1.146   4.431
   1.700   0.279   0.802   0.259 318.9281600.874   0.087 541.603  11.713   0.970   4.202
   1.744   0.401   0.944   0.193 497.4301943.169   0.136 300.997  12.297   0.491   3.937
   1.790   0.476   1.104   0.100 382.8641445.423   0.113 189.213  17.265   0.301   4.986
   1.798   0.288   0.778   0.228 380.8533204.281   0.110 479.508  14.575   0.944   3.939
   1.845   0.288   0.882   0.439 346.2311607.409   0.103 281.411  11.083   1.159   3.776
    6  1837      10   1.476   1.700   0.420   1.025   0.054 257.0371269.705   0.065   2.630  14.406   0.308   4.539

 POPULATION AT LOOP   6
 ----------------------
   1.476   0.420   1.025   0.054 257.0371269.705   0.065   2.630  14.406   0.308   4.539
   1.500   0.451   1.051   0.083 334.4441746.241   0.093   8.104  16.656   0.325   4.559
   1.503   0.437   0.949   0.090 254.8111405.662   0.142  17.138  15.654   0.486   4.546
   1.510   0.486   0.921   0.070 225.827 282.698   0.173  26.785  19.046   0.560   4.616
   1.513   0.461   0.944   0.069 258.531 524.876   0.145  22.208  15.786   0.536   4.633
   1.522   0.446   0.988   0.159 317.0601018.867   0.053  14.506  17.702   0.297   4.623
   1.523   0.464   0.973   0.087 317.271 735.770   0.033   2.408  15.824   0.288   4.806
   1.527   0.495   0.943   0.094 299.1911171.699   0.222  18.723  17.441   0.643   4.721
   1.528   0.493   0.973   0.080 311.035 860.387   0.200  61.113  17.914   0.687   4.560
   1.528   0.488   0.968   0.055 306.0781000.968   0.176  42.586  18.353   0.764   4.819
   1.529   0.464   0.973   0.069 316.023 625.875   0.168  18.081  12.535   0.573   4.559
   1.531   0.462   0.972   0.057 261.7651320.804   0.203  60.547  14.442   0.490   4.533
   1.532   0.444   0.927   0.075 209.535 591.564   0.141  11.832  16.663   0.650   4.561
   1.533   0.465   0.911   0.063 228.796 204.300   0.156  52.971  16.418   0.577   4.742
   1.534   0.485   0.957   0.074 308.764 519.246   0.196 282.791  19.461   0.673   4.682
   1.535   0.472   0.942   0.078 254.8371040.675   0.219 163.957  18.182   0.711   4.630
   1.535   0.349   1.001   0.078 330.5413023.464   0.051   4.417   7.998   0.427   4.281
   1.535   0.449   0.944   0.084 274.677 649.177   0.128  87.155  17.738   0.751   4.610
   1.536   0.489   0.949   0.127 317.4671045.345   0.204  43.344  17.904   0.666   4.680
   1.536   0.443   0.969   0.063 272.7681540.381   0.186 147.989  15.622   0.601   4.481
   1.537   0.510   0.998   0.069 342.8851435.181   0.231 103.284  18.481   0.520   4.503
   1.539   0.474   0.927   0.066 221.750 225.488   0.203 141.839  17.536   0.663   4.531
   1.539   0.488   0.941   0.094 282.764 327.800   0.219 298.752  19.604   0.758   4.798
   1.539   0.499   0.981   0.087 274.8251372.074   0.225  86.560  18.631   0.410   4.699
   1.539   0.417   0.923   0.116 279.4971559.906   0.081  28.617  17.782   0.669   4.852
   1.539   0.458   0.988   0.064 270.7791351.462   0.198  91.680  15.467   0.562   4.366
   1.540   0.465   0.993   0.072 329.457 778.410   0.139  94.866  15.915   0.654   4.719
   1.540   0.467   0.970   0.108 273.0581089.646   0.210 238.160  18.283   0.596   4.604
   1.541   0.481   0.978   0.132 331.6041122.807   0.225 255.113  18.672   0.563   4.376
   1.541   0.476   1.005   0.083 347.4161137.595   0.156 173.162  18.860   0.635   4.642
   1.542   0.463   0.955   0.109 335.5651422.949   0.157 107.541  19.396   0.749   4.566
   1.542   0.460   0.955   0.102 306.763 829.574   0.191 358.798  18.776   0.583   4.535
   1.542   0.468   0.974   0.093 333.3401361.437   0.185 220.228  18.253   0.627   4.657
   1.542   0.409   0.939   0.083 263.7071587.744   0.130 310.995  18.486   0.560   4.502
   1.542   0.447   0.967   0.109 277.4091230.935   0.174 149.831  17.017   0.658   4.570
   1.542   0.455   0.931   0.067 275.559 419.982   0.187 184.268  14.917   0.565   4.356
   1.543   0.417   0.923   0.084 277.5522149.471   0.190  91.234  14.431   0.806   4.541
   1.544   0.478   0.975   0.087 299.109 549.994   0.203 277.693  18.949   0.757   4.585
   1.544   0.445   0.960   0.088 231.869 978.663   0.178  57.354  14.143   0.474   4.515
   1.544   0.445   0.932   0.080 308.9751109.821   0.179 179.343  15.610   0.793   4.649
   1.544   0.495   0.983   0.093 334.996 956.984   0.237 286.797  18.547   0.528   4.463
   1.544   0.482   0.996   0.106 356.441 703.764   0.172 131.256  17.031   0.680   4.568
